user_id,item_id,behavior_type,user_geohash,item_category,time
10095384,371529752,1,9rmkij3,12189,2022-12-12 23
10095384,385298766,1,9rmkij4,384,2022-12-12 22
10095384,22263521,3,9rmkij5,12189,2022-12-12 23
10095384,299462804,1,9rmkwgn,12189,2022-12-12 23
10095384,371529752,1,9rmkwgj,12189,2022-12-12 23
10095384,186755826,1,9rmkwgl,12189,2022-12-12 23
10095384,1764675,1,9rmkijp,12189,2022-12-12 23
10095384,177250013,1,9rmkwbo,9503,2022-12-12 22
10095384,236138225,3,,7452,2022-12-12 23
10095384,128172045,1,9rmkwgl,1508,2022-12-12 07
10095384,128172045,1,9rmkihh,1508,2022-12-12 10
10095384,127079103,3,,12189,2022-12-12 23
10095384,208698554,1,9rmkiju,12189,2022-12-12 23
10095384,217335524,1,9rmkwfj,12189,2022-12-12 23
10095384,86516185,1,9rmkwgg,3783,2022-12-12 18
10095384,351464342,1,9rmkwgc,4364,2022-12-12 23
10095384,60169053,1,9rmkwgk,4116,2022-12-12 19
10095384,152990760,1,9rmkijp,12189,2022-12-12 23
10095384,57966436,1,9rmkiiv,1508,2022-12-12 07
10095384,197019241,1,9rmkiiu,1508,2022-12-12 07
10095384,390503193,1,9rmkiis,3783,2022-12-12 23
10095384,269737741,1,9rmkwgm,7708,2022-12-12 07
10095384,390503193,1,9rmkim1,3783,2022-12-12 17
10095384,289128551,1,9rmkihq,13318,2022-12-12 11
10095384,7017629,1,9rmkiwd,8270,2022-12-12 12
10095384,191175006,1,9rmkwgg,3431,2022-12-12 20
10095384,78128344,1,9rmkij5,3431,2022-12-12 20
10095384,390503193,1,9rmkijp,3783,2022-12-12 17
10095384,99487190,3,,7452,2022-12-12 14
10095384,291244118,1,9rmkwgf,13318,2022-12-12 08
10095384,291244118,1,9rmkilw,13318,2022-12-12 11
10095384,289128551,1,9rmkilw,13318,2022-12-12 11
10095384,218872941,1,9rmkij7,3431,2022-12-12 20
10095384,300000781,3,9rmkim4,7708,2022-12-12 21
10095384,219980929,1,9rmkwgj,3431,2022-12-12 20
10095384,300000781,1,9rmkiwg,7708,2022-12-12 12
10095384,120295468,1,9rmkikp,3783,2022-12-12 11
10095384,58658088,1,9rmkijp,12189,2022-12-12 23
10095384,275333538,1,9rmkwbl,7708,2022-12-12 07
10095384,324407902,1,9rmkwbh,7708,2022-12-12 07
10095384,300000781,1,9rmkwfl,7708,2022-12-12 21
10095384,62890817,1,9rmkwba,12189,2022-12-12 23
10095384,143203248,1,9rmkimw,3064,2022-12-12 17
10095384,39781762,1,9rmkij7,2255,2022-12-12 21
10095384,304154629,3,9rmkiif,7841,2022-12-12 10
10095384,147796437,1,9rmkwfm,1508,2022-12-12 07
10095384,147796437,4,,1508,2022-12-12 09
10095384,394946221,1,9rmkiju,12189,2022-12-12 23
10095384,71199368,1,9rmkij1,12189,2022-12-12 23
10095384,301990721,1,9rmkij3,3431,2022-12-12 20
10095384,212091747,1,9rmkwfd,3431,2022-12-12 20
10095384,344077522,1,9rmkij7,3431,2022-12-12 20
10095384,147796437,1,9rmkij2,1508,2022-12-12 19
10095384,3025255,1,9rmkwgj,1508,2022-12-12 07
10001082,216415944,1,,5176,2022-12-13 14
10001082,362845104,1,,5176,2022-12-13 14
10001082,262470188,1,,5176,2022-12-13 14
10001082,308491389,1,,5176,2022-12-13 14
10001082,251461861,1,,5176,2022-12-13 14
10001082,275221686,1,,10576,2022-12-13 14
10001082,222605647,1,,5176,2022-12-13 14
100029775,287413918,4,,5689,2022-12-13 00
100029775,287413918,1,,5689,2022-12-13 16
100029775,287413918,1,,5689,2022-12-13 00
100068031,254127882,1,,9618,2022-12-13 13
100076491,146125036,1,,11279,2022-12-13 11
100076491,273770275,1,,2953,2022-12-13 11
100076491,284175201,1,,13230,2022-12-13 11
100097524,152734205,1,947fok0,9559,2022-12-13 15
100097524,380182790,1,947foh1,9559,2022-12-13 14
100097524,283242469,1,947fowe,9559,2022-12-13 16
100097524,122974048,1,,6344,2022-12-13 00
100097524,275406306,1,,8664,2022-12-13 00
100097524,380182790,1,947foig,9559,2022-12-13 14
100097524,380182790,1,947foh2,9559,2022-12-13 14
10009860,98527518,1,956962k,8373,2022-12-13 17
10009860,117349602,4,956961f,5399,2022-12-13 20
10009860,117349602,1,,5399,2022-12-13 13
10009860,117349602,1,956961k,5399,2022-12-13 19
10009860,98527518,1,956962v,8373,2022-12-13 17
10009860,126964843,1,,5027,2022-12-13 13
10009860,117349602,1,9569617,5399,2022-12-13 20
10009860,105031918,1,954fo0i,11537,2022-12-13 16
10009860,46208042,1,954fmd3,6344,2022-12-13 12
10009860,46208042,1,956961a,6344,2022-12-13 17
10009860,126964843,1,954fo0p,5027,2022-12-13 12
10009860,117349602,1,956962e,5399,2022-12-13 20
10009860,117349602,1,9569622,5399,2022-12-13 17
10009860,46208042,1,956961l,6344,2022-12-13 17
10009860,46208042,1,,6344,2022-12-13 11
10009860,117349602,1,956962d,5399,2022-12-13 17
10009860,98527518,2,9569624,8373,2022-12-13 17
10009860,346385259,1,956962s,8836,2022-12-13 17
10009860,171275858,1,,3381,2022-12-13 13
10009860,98527518,1,956961d,8373,2022-12-13 17
100112527,111378737,1,96p6tuo,13922,2022-12-13 18
10011993,218737896,1,9rf4ikr,9130,2022-12-13 12
10011993,55900913,1,9rf4ihk,9130,2022-12-13 12
10011993,291191910,1,9rf4i4o,6000,2022-12-13 22
10011993,222796002,1,9rf4i6u,895,2022-12-13 22
10011993,110559217,1,9rf4i65,6000,2022-12-13 22
10011993,139836586,1,9rf4iq3,6000,2022-12-13 22
10011993,143420851,1,9rf4i6a,6000,2022-12-13 22
10011993,378491416,1,9rf4i4f,4505,2022-12-13 22
10011993,392376299,1,9rf4iq7,3424,2022-12-13 22
10011993,217644924,1,9rf4ihi,9130,2022-12-13 12
10011993,378491416,1,9rf4i6r,4505,2022-12-13 22
10011993,392376299,1,9rf4iq1,3424,2022-12-13 22
10011993,253802632,1,9rf4i5d,6000,2022-12-13 22
10011993,254332410,1,9rf4i64,4505,2022-12-13 22
10011993,372775422,1,9rf4i6s,6000,2022-12-13 22
10011993,119576310,1,9rf4ih9,9130,2022-12-13 12
10011993,64727375,1,9rf4iqp,6000,2022-12-13 22
10011993,378491416,1,9rf4i4d,4505,2022-12-13 22
10011993,217644924,1,9rf4ihr,9130,2022-12-13 12
10011993,113661604,1,9rf4ih0,9130,2022-12-13 12
10011993,218737896,1,9rf4ihi,9130,2022-12-13 12
10001082,285259775,1,97lk14c,4076,2022-12-08 18
10001082,4368907,1,,5503,2022-12-12 12
10001082,53616768,4,,9762,2022-12-02 15
10001082,150720867,1,95qoghe,3200,2022-12-15 08
10001082,266563343,1,95qobus,5232,2022-12-12 11
10001082,209290607,1,,5894,2022-12-14 16
10001082,22667958,1,95qogn4,10523,2022-12-15 08
10001082,125083630,1,,4722,2022-12-14 03
10001082,133020432,1,95qog2a,3200,2022-12-15 08
10001082,275221686,1,,10576,2022-12-08 07
10001082,53616768,1,,9762,2022-12-02 12
10001082,50228869,1,,10576,2022-12-08 07
10001082,582649,1,95qobbk,12147,2022-12-17 18
10001082,117708332,1,97lk157,5176,2022-12-08 18
10001082,29558680,1,95qob0m,5232,2022-12-12 11
10001082,90957005,1,,6000,2022-12-10 13
10001082,362845104,1,97lk15v,5176,2022-12-08 18
10001082,222375145,1,95qobv6,5503,2022-12-12 11
10001082,326973863,1,,10576,2022-12-02 22
10001082,377161387,1,95qognc,1863,2022-12-15 08
10001082,110790001,1,,13230,2022-12-14 16
10001082,220586551,4,,7079,2022-12-14 03
10001082,151466952,1,,5232,2022-12-12 11
10001082,278017344,1,,5334,2022-12-14 03
10001082,223569678,1,,5653,2022-12-12 12
10001082,216415944,1,,5176,2022-12-13 14
10001082,225520260,1,,6513,2022-12-12 12
10001082,184299215,1,95qobsg,5232,2022-12-12 11
10001082,298397524,1,,10894,2022-12-12 12
10001082,275221686,4,,10576,2022-12-02 22
10001082,117708332,1,97lk15h,5176,2022-12-08 19
10001082,170596596,1,,10894,2022-12-12 11
10001082,212028630,1,95qobv6,5232,2022-12-12 11
10001082,282816229,1,,9666,2022-12-14 03
10001082,327034531,1,,5894,2022-12-12 12
10001082,141312432,1,,12097,2022-12-02 16
10001082,6862367,1,,5894,2022-12-14 16
10001082,222375145,1,95qob1m,5503,2022-12-12 11
10001082,120438507,1,,6669,2022-12-02 15
10001082,290088061,1,,5503,2022-12-12 12
10001082,236453039,1,,10576,2022-12-08 07
10001082,65240306,1,,5232,2022-12-12 12
10001082,362845104,1,,5176,2022-12-13 14
10001082,262470188,1,,5176,2022-12-13 14
10001082,62687596,1,,6000,2022-12-10 13
10001082,285434204,1,,5232,2022-12-12 11
10001082,29558680,1,95qobsg,5232,2022-12-12 11
10001082,275221686,1,,10576,2022-12-17 05
10001082,275221686,1,95qogn9,10576,2022-12-07 23
10001082,275221686,1,95qogns,10576,2022-12-15 08
10001082,275221686,1,,10576,2022-12-02 22
10001082,345696502,1,,5027,2022-12-14 16
10001082,357831551,1,95qobsa,5232,2022-12-12 11
10001082,120438507,1,,6669,2022-12-02 12
10001082,275221686,1,95qog2h,10576,2022-12-07 23
10001082,141312432,4,,12097,2022-12-02 16
10001082,19329827,1,,12097,2022-12-02 15
10001082,288179656,1,,10576,2022-12-02 22
10001082,275221686,1,95qog20,10576,2022-12-15 08
10001082,117708332,1,97lk15o,5176,2022-12-08 19
10001082,17500214,1,,6000,2022-12-10 13
10001082,232845457,1,,6000,2022-12-10 13
10001082,330054146,1,,6513,2022-12-12 12
10001082,390967964,1,,9762,2022-12-02 15
10001082,22667958,1,95qog7e,10523,2022-12-15 08
10001082,308491389,1,,5176,2022-12-13 14
10001082,350227769,1,,9762,2022-12-02 12
10001082,220586551,1,,7079,2022-12-14 03
10001082,53616768,1,,9762,2022-12-02 22
10001082,260610400,1,,6513,2022-12-12 12
10001082,22667958,1,95qog20,10523,2022-12-15 08
10001082,377161387,1,95qognr,1863,2022-12-15 08
10001082,53616768,1,,9762,2022-12-02 15
10001082,323339743,1,,10894,2022-12-12 12
10001082,275221686,1,,10576,2022-12-03 01
10001082,275221686,1,95qog7o,10576,2022-12-07 23
10001082,82238041,1,,2825,2022-12-12 12
10001082,188586750,1,95qobcf,12147,2022-12-17 18
10001082,399970059,1,,5027,2022-12-14 16
10001082,302705570,1,,10894,2022-12-12 12
10001082,175913774,1,,5232,2022-12-12 11
10001082,296378545,1,,6669,2022-12-02 12
10001082,140348952,1,,5232,2022-12-12 12
10001082,251461861,1,,5176,2022-12-13 14
10001082,262470188,1,97lk15n,5176,2022-12-08 18
10001082,217271315,1,,6000,2022-12-10 13
10001082,336390925,1,,2825,2022-12-14 16
10001082,29558680,1,95qobv6,5232,2022-12-12 11
10001082,336123896,1,,5232,2022-12-12 11
10001082,148776642,1,,6255,2022-12-12 12
10001082,4850770,1,95qobtt,2825,2022-12-12 11
10001082,32104252,1,,6513,2022-12-12 12
10001082,115464321,1,,6000,2022-12-10 13
10001082,275221686,1,,10576,2022-12-14 16
10001082,275221686,1,,10576,2022-12-13 14
10001082,275221686,1,,10576,2022-12-08 00
10001082,282931871,1,,6000,2022-12-10 13
10001082,396795886,1,,2825,2022-12-12 12
10001082,347100924,1,,2825,2022-12-12 12
10001082,184299215,1,95qobu1,5232,2022-12-12 11
10001082,117708332,1,97lk14l,5176,2022-12-08 18
10001082,45258196,1,,5894,2022-12-12 12
10001082,184299215,1,95qob1l,5232,2022-12-12 11
10001082,4850770,1,95qob1w,2825,2022-12-12 11
10001082,360052979,1,,5894,2022-12-12 12
10001082,222605647,1,,5176,2022-12-13 14
10001082,85851739,1,,2825,2022-12-14 16
100029775,287413918,4,,5689,2022-12-13 00
100029775,247380548,1,9t4qcck,10223,2022-12-18 13
100029775,61251128,1,9t4qccd,5894,2022-12-17 17
100029775,334897404,1,9t4qc3f,10223,2022-12-12 10
100029775,247380548,2,9t4qc3g,10223,2022-12-18 13
100029775,128989040,1,9t4qc37,5232,2022-12-17 17
100029775,128989040,1,9t4qcc1,5232,2022-12-17 17
100029775,128989040,2,9t4qcbq,5232,2022-12-17 17
100029775,155889263,1,9t4qcch,1863,2022-12-15 15
100029775,205264014,1,9t4qccb,1863,2022-12-18 13
100029775,32720344,1,9t4qcb6,1863,2022-12-15 15
100029775,211143155,2,9t4qc3t,1863,2022-12-12 11
100029775,8021729,2,9t4qcc1,4370,2022-12-17 17
100029775,205264014,1,9t4qcc0,1863,2022-12-18 13
100029775,243466972,1,9t4qccw,3673,2022-12-12 11
100029775,261470843,1,,3673,2022-12-01 23
100029775,381631006,2,,1863,2022-12-03 15
100029775,67085340,2,,11623,2022-12-07 00
100029775,29438683,1,,1863,2022-12-03 15
100029775,8021729,1,9t4qccw,4370,2022-12-17 17
100029775,21968905,1,9t4qcc0,4370,2022-12-17 17
100029775,287413918,1,9t4qcnd,5689,2022-12-15 15
100029775,246012058,1,,214,2022-12-14 11
100029775,279864700,1,9t4qc3b,4584,2022-12-12 10
100029775,87557153,1,9t4qcbm,10894,2022-12-18 13
100029775,79140857,1,,5894,2022-12-09 18
100029775,294025724,1,,3673,2022-12-01 22
100029775,283564938,1,9t4qc3k,5894,2022-12-18 10
100029775,218022085,1,9t4qcao,10314,2022-12-15 15
100029775,373763090,2,,10223,2022-12-12 11
100029775,332750651,1,,6054,2022-12-03 16
100029775,223294204,1,,12564,2022-12-16 15
100029775,167854422,1,9t4qcbr,2825,2022-12-17 17
100029775,255555053,1,,13230,2022-12-09 18
100029775,137621297,1,,1863,2022-12-02 10
100029775,243466972,1,,3673,2022-12-01 22
100029775,369442037,1,,11623,2022-12-12 16
100029775,334897404,1,9t4qcci,10223,2022-12-12 11
100029775,104599592,1,,10314,2022-12-12 16
100029775,21968905,1,9t4qccd,4370,2022-12-17 17
100029775,46228183,1,,10894,2022-12-04 22
100029775,46228183,1,,10894,2022-12-03 23
100029775,339327091,1,,3673,2022-12-07 00
100029775,200480861,2,,1863,2022-12-03 18
100029775,214252945,1,,10392,2022-12-01 19
100029775,80155387,1,9t4qcb6,1863,2022-12-15 15
100029775,261875973,1,,5867,2022-12-17 13
100029775,130639998,1,,214,2022-12-14 11
100029775,237966754,1,,3628,2022-12-03 11
100029775,365811867,1,,5894,2022-12-16 13
100029775,96582824,1,9t4qcc6,11279,2022-12-11 16
100029775,198524629,1,9t4qcbr,2825,2022-12-17 17
100029775,334897404,1,9t4qcc2,10223,2022-12-12 10
100029775,36591792,1,9t4qcc6,5894,2022-12-18 10
100029775,348454140,1,,11552,2022-12-07 00
100029775,150563006,1,,3628,2022-12-01 23
100029775,243466972,2,9t4qcc1,3673,2022-12-12 11
100029775,63698519,2,,8528,2022-12-16 15
100029775,243466972,1,9t4qcc5,3673,2022-12-12 11
100029775,185631584,1,,10314,2022-12-07 00
100029775,274868112,1,9t4qccv,5867,2022-12-18 10
100029775,350942199,1,,5894,2022-12-15 13
100029775,165528313,1,,1863,2022-12-07 00
100029775,210028911,1,,7143,2022-12-15 06
100029775,80940727,1,,756,2022-12-01 22
100029775,130639998,1,,214,2022-12-15 09
100029775,153973127,1,,6235,2022-12-14 11
100029775,169956891,1,,1863,2022-12-03 23
100029775,32720344,1,9t4qcbi,1863,2022-12-15 15
100029775,297779603,1,,740,2022-12-03 16
100029775,87557153,2,9t4qcc6,10894,2022-12-18 13
100029775,222229697,3,,3628,2022-12-12 15
100029775,297443044,1,,10223,2022-12-16 15
100029775,252286076,2,,1863,2022-12-04 15
100029775,282470272,1,,10223,2022-12-12 16
100029775,216532638,4,,4953,2022-12-07 00
100029775,216532638,1,,4953,2022-12-07 00
100029775,270821337,1,,5867,2022-12-17 13
100029775,274868112,1,9t4qc32,5867,2022-12-18 10
100029775,121572843,1,,3628,2022-12-01 23
100029775,330345353,1,,3628,2022-12-01 23
100029775,200480861,1,,1863,2022-12-03 18
100029775,230835230,1,,8528,2022-12-15 10
100029775,75616466,2,,5867,2022-12-17 13
100029775,167854422,1,9t4qcc6,2825,2022-12-17 17
100029775,36591792,1,9t4qc3b,5894,2022-12-18 10
100029775,107389904,1,9t4qcg5,1863,2022-12-15 15
100029775,381631006,1,,1863,2022-12-03 16
100029775,238681741,1,,3673,2022-12-02 17
100029775,279864700,2,9t4qccv,4584,2022-12-12 10
100029775,8652879,1,9t4qc3n,1863,2022-12-18 13
100029775,8021729,1,9t4qcb5,4370,2022-12-17 17
100029775,252286076,1,,1863,2022-12-04 15
100029775,402678392,1,,1863,2022-12-03 23
100029775,283564938,1,9t4qccp,5894,2022-12-18 10
100029775,63698519,1,,8528,2022-12-16 15
100029775,80033468,1,,1863,2022-12-03 23
100029775,135293475,2,,3673,2022-12-07 00
100029775,211143155,1,,1863,2022-12-03 23
100029775,181239230,1,,1863,2022-12-03 16
100029775,237240936,1,,13230,2022-12-09 18
100029775,247380548,1,9t4qcc6,10223,2022-12-18 13
100029775,294025724,1,,3673,2022-12-07 00
100029775,252286076,1,,1863,2022-12-04 22
100029775,80155387,1,,1863,2022-12-03 15
100029775,205052614,2,,10223,2022-12-16 13
100029775,165927164,1,9t4qcca,11623,2022-12-18 13
100029775,61251128,1,9t4qcck,5894,2022-12-17 17
100029775,21968905,1,9t4qcc1,4370,2022-12-17 17
100029775,211143155,1,9t4qcc1,1863,2022-12-12 11
100029775,287413918,1,9t4qcc6,5689,2022-12-12 11
100029775,274868112,1,9t4qc3l,5867,2022-12-18 10
100029775,210807832,1,,3628,2022-12-01 23
100029775,87557153,1,9t4qccn,10894,2022-12-18 13
100029775,384465405,1,,740,2022-12-03 16
100029775,263129708,1,,1863,2022-12-03 15
100029775,287413918,1,,5689,2022-12-13 16
100029775,287413918,1,9t4qcag,5689,2022-12-15 15
100029775,334897404,1,9t4qccr,10223,2022-12-12 11
100029775,214252945,1,,10392,2022-12-03 10
100029775,296528289,1,,3628,2022-12-07 00
100029775,313616193,1,,8528,2022-12-15 10
100029775,14815609,1,,5867,2022-12-17 13
100029775,255125223,1,,552,2022-12-14 11
100029775,283564938,1,9t4qcc5,5894,2022-12-18 10
100029775,346277745,1,,10223,2022-12-18 11
100029775,36591792,1,,5894,2022-12-09 18
100029775,287413918,1,9t4qcad,5689,2022-12-15 15
100029775,46228183,2,,10894,2022-12-03 21
100029775,287413918,1,9t4qcal,5689,2022-12-15 15
100029775,135293475,1,,3673,2022-12-07 02
100029775,222229697,1,9t4qccd,3628,2022-12-12 14
100029775,159109394,1,,740,2022-12-03 16
100029775,205052614,1,,10223,2022-12-16 13
100029775,346277745,2,,10223,2022-12-18 11
100029775,261470843,1,,3673,2022-12-01 22
100029775,195394110,1,,1863,2022-12-03 15
100029775,8361174,1,9t4qcca,1863,2022-12-18 13
100029775,155889263,1,9t4qcgw,1863,2022-12-15 15
100029775,11803344,1,,10223,2022-12-16 13
100029775,227487208,1,,2610,2022-12-12 11
100029775,103488152,1,,1863,2022-12-03 15
100029775,304235745,1,,3628,2022-12-01 23
100029775,201267064,1,9t4qcce,4584,2022-12-18 13
100029775,36591792,2,,5894,2022-12-09 18
100029775,283564938,1,,5894,2022-12-09 18
100029775,222229697,1,9t4qcc7,3628,2022-12-12 14
100029775,56574541,1,,6689,2022-12-16 12
100029775,29438683,1,,1863,2022-12-03 16
100029775,169159280,1,,9559,2022-12-16 15
100029775,283564938,2,,5894,2022-12-09 18
100029775,165927164,1,9t4qc30,11623,2022-12-18 13
100029775,211143155,2,,1863,2022-12-03 23
100029775,334897404,2,9t4qcb5,10223,2022-12-12 11
100029775,404506492,1,,1863,2022-12-03 16
100029775,274868112,2,,5867,2022-12-17 13
100029775,347082951,1,,8095,2022-12-07 00
100029775,20016043,1,,1863,2022-12-04 11
100029775,36591792,1,9t4qc3f,5894,2022-12-18 10
100029775,402253684,1,,1863,2022-12-03 16
100029775,378347665,1,,1863,2022-12-03 15
100029775,8361174,1,9t4qccg,1863,2022-12-18 13
100029775,252286076,1,,1863,2022-12-03 15
100029775,135293475,1,,3673,2022-12-01 22
100029775,49063582,1,,9559,2022-12-15 11
100029775,54049624,1,,9559,2022-12-06 11
100029775,274868112,1,,5867,2022-12-17 13
100029775,67429074,1,,1863,2022-12-03 16
100029775,17988661,2,,8528,2022-12-14 01
100029775,198524629,1,9t4qccs,2825,2022-12-17 17
100029775,50365355,1,,14079,2022-12-12 11
100029775,75616466,1,,5867,2022-12-17 13
100029775,222229697,4,,3628,2022-12-12 15
100029775,222229697,1,,3628,2022-12-15 11
100029775,239362693,1,,5894,2022-12-09 18
100029775,187177856,1,,14079,2022-12-12 16
100029775,299499510,1,,1863,2022-12-03 16
100029775,8652879,1,9t4qcc5,1863,2022-12-18 13
100029775,20016043,1,,1863,2022-12-07 00
100029775,99115400,1,,1863,2022-12-03 16
100029775,244339393,1,,10314,2022-12-12 11
100029775,263097356,1,,7143,2022-12-15 06
100029775,287413918,1,,5689,2022-12-13 00
100029775,211663560,1,,3673,2022-12-15 11
100029775,97350436,1,,8528,2022-12-14 11
100029775,218022085,1,9t4qcbp,10314,2022-12-15 15
100029775,107389904,1,9t4qcem,1863,2022-12-15 15
100029775,199125599,1,,1863,2022-12-03 15
100029775,222229697,1,,3628,2022-12-12 15
100029775,211143155,1,,1863,2022-12-04 11
100029775,311703684,1,,9232,2022-12-14 11
100029775,169916818,1,,3628,2022-12-01 23
100029775,367777162,1,,740,2022-12-03 16
100029775,222229697,1,,3628,2022-12-14 11
100029775,326201591,1,,9559,2022-12-12 15
100029775,123133114,1,,1863,2022-12-03 16
100029775,268913076,1,,1863,2022-12-03 15
100029775,17988661,1,,8528,2022-12-14 11
100029775,17988661,1,,8528,2022-12-15 13
100029775,322517411,1,,1863,2022-12-03 16
100029775,287413918,1,,5689,2022-12-16 15
100029775,381631006,1,,1863,2022-12-03 15
100029775,287413918,1,,5689,2022-12-12 23
100029775,326201591,4,9t4qc3g,9559,2022-12-12 12
100029775,9160080,1,,1863,2022-12-01 22
100029775,354103995,1,,1863,2022-12-04 11
100029775,279864700,1,9t4qccs,4584,2022-12-12 10
100029775,218022085,1,,10314,2022-12-15 11
100029775,218022085,1,9t4qcem,10314,2022-12-15 15
100029775,154764599,1,,1863,2022-12-03 16
100029775,313616193,1,,8528,2022-12-14 11
100029775,200641128,1,,1863,2022-12-03 16
100029775,287413918,1,9t4qcb5,5689,2022-12-15 15
100029775,201267064,1,9t4qcc7,4584,2022-12-18 13
100029775,56574541,1,,6689,2022-12-14 11
100029775,373763090,1,,10223,2022-12-12 11
100029775,182952513,1,,1863,2022-12-03 15
100029775,274695037,1,,5867,2022-12-17 13
100029775,287413918,1,9t4qc37,5689,2022-12-12 11
100029775,287413918,2,,5689,2022-12-12 11
100029775,177870759,1,,1863,2022-12-03 16
100029775,395485891,1,,1863,2022-12-04 11
100029775,8652879,2,9t4qccb,1863,2022-12-18 13
100029775,243466972,1,,3673,2022-12-01 23
100029775,30464936,1,,10314,2022-12-15 11
100029775,67085340,1,,11623,2022-12-07 00
100029775,274868112,1,9t4qc3a,5867,2022-12-18 10
100029775,80155387,1,9t4qcad,1863,2022-12-15 15
100029775,214252945,1,,10392,2022-12-01 17
100029775,400780241,1,,1863,2022-12-03 16
100029775,70394849,1,,6513,2022-12-09 18
100068031,254127882,1,9rctokc,9618,2022-12-11 23
100068031,45395880,1,94deolk,10431,2022-12-11 18
100068031,36925766,1,94deoli,10431,2022-12-12 11
100068031,873745,1,94deooe,5919,2022-12-05 16
100068031,36925766,1,94deooj,10431,2022-12-12 08
100068031,226736287,1,94deodp,10431,2022-12-01 07
100068031,331212270,1,94deook,9618,2022-12-11 13
100068031,144421765,1,94deooj,10431,2022-12-11 09
100068031,141287533,1,94deool,9752,2022-12-11 13
100068031,331368501,1,94deolu,10431,2022-12-11 09
100068031,237813276,1,94deod9,5263,2022-12-12 22
100068031,104859227,1,,11406,2022-12-01 01
100068031,348308339,1,94deooe,895,2022-12-05 14
100068031,371145374,1,,2284,2022-12-01 00
100068031,134638217,1,,11406,2022-12-01 01
100068031,371754526,1,,11552,2022-12-02 22
100068031,36925766,4,94deoom,10431,2022-12-11 18
100068031,303580397,1,94deooa,10431,2022-12-11 19
100068031,303580397,1,94deol6,10431,2022-12-11 19
100068031,303580397,1,94deol6,10431,2022-12-11 18
100068031,219802482,1,94deod9,5263,2022-12-11 13
100068031,146219781,1,94deoo2,6228,2022-12-05 14
100068031,102448108,1,94deooi,11995,2022-12-15 11
100068031,146219781,1,94deolk,6228,2022-12-05 14
100068031,50961935,1,94deoe9,4676,2022-12-05 14
100068031,27067792,1,94deoep,6000,2022-12-02 23
100068031,217620949,1,94deolm,10431,2022-12-11 09
100068031,27067792,1,94deoon,6000,2022-12-02 23
100068031,332024681,1,94deoo5,10431,2022-12-11 18
100068031,150442941,1,94deooe,2415,2022-12-18 17
100068031,265154400,1,94deoo1,5599,2022-12-14 08
100068031,35891330,1,94deod9,10431,2022-12-11 09
100068031,303580397,1,94deoo2,10431,2022-12-11 18
100068031,1391883,1,94deolh,10431,2022-12-11 18
100068031,361535221,1,94deoes,10431,2022-12-11 09
100068031,107632974,1,,1843,2022-12-02 22
100068031,36343325,1,94dedp9,2415,2022-12-18 17
100068031,83962986,1,94deod1,1401,2022-12-15 19
100068031,315643365,1,94deooc,9618,2022-12-11 09
100068031,333799695,1,94deol7,5263,2022-12-11 13
100068031,144421765,1,94deol5,10431,2022-12-11 09
100068031,115077614,1,94deook,10431,2022-12-11 19
100068031,298622907,1,,4245,2022-12-11 01
100068031,283187728,1,94deola,12158,2022-12-11 18
100068031,250636264,3,,231,2022-12-14 00
100068031,254127882,1,9rctok6,9618,2022-12-11 23
100068031,309193663,1,94deoe3,4179,2022-12-15 07
100068031,41070556,1,94deods,8259,2022-12-15 19
100068031,99678126,1,94dedp6,10223,2022-12-18 17
100068031,285473304,1,,11406,2022-12-01 00
100068031,223069566,1,,3862,2022-12-03 00
100068031,217620949,1,9rctol7,10431,2022-12-11 23
100068031,293744081,1,94deool,895,2022-12-05 14
100068031,217620949,1,94deook,10431,2022-12-11 18
100068031,18403355,1,94deods,11,2022-12-02 23
100068031,18403355,1,94deooa,11,2022-12-02 23
100068031,318079347,1,,895,2022-12-03 00
100068031,24613493,1,94deolo,7274,2022-12-14 08
100068031,309397585,1,94deoo1,5263,2022-12-11 13
100068031,283187728,1,94deolh,12158,2022-12-11 18
100068031,222558510,1,94deol7,7955,2022-12-11 13
100068031,330679021,1,94deooa,3200,2022-12-05 14
100068031,235862645,1,9rctok3,4245,2022-12-10 22
100068031,180053509,1,,11406,2022-12-01 00
100068031,102448108,1,94deoo0,11995,2022-12-15 11
100068031,321301391,1,,3862,2022-12-03 00
100068031,187577314,1,94deolu,9579,2022-12-15 11
100068031,391183922,1,94deooa,895,2022-12-05 14
100068031,41070556,1,94deodp,8259,2022-12-15 19
100068031,217620949,1,94deol3,10431,2022-12-11 09
100068031,225130052,1,,6794,2022-12-11 00
100068031,29461090,1,94deod1,3381,2022-12-17 23
100068031,391834640,1,94deodp,905,2022-12-15 11
100068031,391834640,1,94deolk,905,2022-12-15 11
100068031,36925766,1,94deolq,10431,2022-12-12 08
100068031,7689526,4,94deds9,7344,2022-12-07 18
100068031,219802482,1,94deolb,5263,2022-12-11 13
100068031,55633951,1,9rctokk,4245,2022-12-10 22
100068031,193025176,1,94deol5,5263,2022-12-11 13
100068031,203452706,1,94deoll,12170,2022-12-11 18
100068031,264183009,1,94deolk,7274,2022-12-14 08
100068031,351617502,1,,9086,2022-12-03 00
100068031,315643365,1,94deolj,9618,2022-12-11 09
100068031,38080682,1,,11406,2022-12-01 00
100068031,45395880,1,94deola,10431,2022-12-11 18
100068031,382450582,1,,10431,2022-12-11 00
100068031,217620949,1,9rctola,10431,2022-12-11 23
100068031,85682727,1,,1843,2022-12-02 22
